0,2326561574,Thu Jun 25 07:12:27 PDT 2009,NO_QUERY,Icharus15,is wishing he was in DC so he could kick it with Paul Rudd. 
0,2326561802,Thu Jun 25 07:12:28 PDT 2009,NO_QUERY,RCDachshunds,www.redcarpetdachshunds.com for the Cutest AKC Mini Dachshund Puppies! Only 3 left  Expecting Chocolates &amp; Chocolate Dapples Soon!
0,2326562155,Thu Jun 25 07:12:30 PDT 2009,NO_QUERY,moniluv24,@minibite17 i thought u said i wasted my time wit it   but im happy u found something funny w it.&amp; i do kno where my rock is its at school
0,2326562244,Thu Jun 25 07:12:30 PDT 2009,NO_QUERY,annemarieOC,Studying for 4 hours until 330 in the morning and im up already 
0,2326562901,Thu Jun 25 07:12:34 PDT 2009,NO_QUERY,leoclark,trying to fix a 1TB lacie drive... blue light keeps blinking and it wont mount on desktop. #hardware trouble 
0,2326563537,Thu Jun 25 07:12:37 PDT 2009,NO_QUERY,AlexChacin,"@ maracaibo, again    &gt;("
0,2326563551,Thu Jun 25 07:12:37 PDT 2009,NO_QUERY,DomBoley,"Worrrrrk, this attempting to be a grown up thing blows "
0,2326563600,Thu Jun 25 07:12:37 PDT 2009,NO_QUERY,Queen_Bitch87,"Soooooo tired, I wish I didn't have to work today all I want is my nice soft bed... "
0,2326563747,Thu Jun 25 07:12:38 PDT 2009,NO_QUERY,StaciEmery,@CrackUpBoom haha the way my day is going that sounds like a good idea! too bad I have a meeting tomorrow 
0,2326564317,Thu Jun 25 07:12:41 PDT 2009,NO_QUERY,alexandra_42,@gracielaM ohh really??I thought they were germs 
0,2326564325,Thu Jun 25 07:12:41 PDT 2009,NO_QUERY,WhatsTheT,@IDKWHYIMNAKED lil mama...uhmmmmm? r u on cociane in NY? nah they all still like 3 and up 
0,2326566146,Thu Jun 25 07:12:50 PDT 2009,NO_QUERY,LiLMizzNIKI,Dieting is sooo hard I just want a big mac wit fries a Hi-C with a 4piece nuggets   http://myloc.me/5AQa
0,2326566361,Thu Jun 25 07:12:51 PDT 2009,NO_QUERY,Rwhyy,@Nicoleos But I'm doing them anyway 
0,2326566585,Thu Jun 25 07:12:52 PDT 2009,NO_QUERY,suzannelsy,History is killing me  And I forgot almost everything that has been taught in school before the holidays.
0,2326567457,Thu Jun 25 07:12:56 PDT 2009,NO_QUERY,kim_partridge,@KateAnstey what time are you getting to victoria tonight? I can't stay out long - think I am getting a cold 
0,2326567513,Thu Jun 25 07:12:57 PDT 2009,NO_QUERY,causeimgreat,O.MAI.GAD!!! I NEED TO BE WHERE PP IS NOW  AHH MASKED HONGKI MASKED JAEJIN MASKED JONGHUNMASKEDSEUNGHYUNMASKEDMINHWANOMIGADDD *SKILM*!!!
0,2326567587,Thu Jun 25 07:12:57 PDT 2009,NO_QUERY,DaLaux,"scared,mad,sad ... all of it "
0,2326567787,Thu Jun 25 07:12:58 PDT 2009,NO_QUERY,khivi,Crews depolished wrong house based on GPS coordinates !  http://oreut.tk
0,2326568155,Thu Jun 25 07:13:00 PDT 2009,NO_QUERY,Lizanneh,Had a small accident this morning.  Guy opened his door while I was pulling into a parking spot. I stopped but by then it was too late.
0,2326568306,Thu Jun 25 07:13:01 PDT 2009,NO_QUERY,chris_brawl,@Nathan91 - I wouldn't even know where to start fixing it myself. Sony will charge me a bomb with no receipt or warranty 
0,2326568426,Thu Jun 25 07:13:01 PDT 2009,NO_QUERY,tweetpromote,@renekasbergen that is mad! tried doing it from here and i can't 
0,2326568497,Thu Jun 25 07:13:02 PDT 2009,NO_QUERY,FunnyMonkie,@untuckem Aww... I missed out on all the cool stuff 
0,2326568833,Thu Jun 25 07:13:03 PDT 2009,NO_QUERY,JeniPeragine,"@thewild aww, I hope your dog gets better! That's awful, what's wrong with it? "
0,2326569129,Thu Jun 25 07:13:05 PDT 2009,NO_QUERY,gailelaine,Headed back home - Job; oh we so sorry Gail we didn't need you this morning. Me; 
0,2326569265,Thu Jun 25 07:13:06 PDT 2009,NO_QUERY,bretteluvsu_jk,Twitter on my phone is getting annoying Ahah. At summerschool 
0,2326569396,Thu Jun 25 07:13:06 PDT 2009,NO_QUERY,shawnamacneil,doesn't really want to work for 9 and a half hours tomorrow. Just wants to spend a proper day with her baby.  Pancakes smelling good!
0,2326569664,Thu Jun 25 07:13:08 PDT 2009,NO_QUERY,mindibeee,kids are ready go see Mickey Mouse!  dang no sleep for this chick 
0,2326570243,Thu Jun 25 07:13:10 PDT 2009,NO_QUERY,MadamGeorgia,My fringe is just not doing what it's supposed to today  .....
0,2326570345,Thu Jun 25 07:13:11 PDT 2009,NO_QUERY,Boofcapricorn,My lil ones are gone for the summer  I shall miss them. Now... time to focus! Moving on...
0,2326570594,Thu Jun 25 07:13:12 PDT 2009,NO_QUERY,Crispy5500,I wanna see transformers 2 but itshows @ 12 2nite and im goin 2 the airport at 1 
0,2326570646,Thu Jun 25 07:13:12 PDT 2009,NO_QUERY,Mandapants3,ugh i'm up...someone shoot me! Goin to Sanford...god i hate mornings 
0,2326570818,Thu Jun 25 07:13:13 PDT 2009,NO_QUERY,chirdeep,Moo.com is broke  another bummer!!
0,2326570889,Thu Jun 25 07:13:13 PDT 2009,NO_QUERY,Nusretnina,@sampan22 Hmm...well i have my spies out there who will be investigating his disappearance..Lol.. I just miss him   Kate is gonna have FUN
0,2326571415,Thu Jun 25 07:13:16 PDT 2009,NO_QUERY,wolfgirl1397,so tired couldnt sleep good last night 
0,2326571708,Thu Jun 25 07:13:17 PDT 2009,NO_QUERY,Smasian,@vh1sCornfed  I'm sorry my lil chick-a-dee! I'm gonna give you a call next week...enjoy the rest of your time home...say hi to your bro!
0,2326571800,Thu Jun 25 07:13:18 PDT 2009,NO_QUERY,merknz,Has to learn to prioritise things better. 
0,2326571910,Thu Jun 25 07:13:18 PDT 2009,NO_QUERY,KoorogiChan,"*sighs* Has been up since 5am for no freaking reason! Laid in bed for 2 hours, still couldn't get back to sleep. Is ooohhh sooo tired. "
0,2326572144,Thu Jun 25 07:13:20 PDT 2009,NO_QUERY,robdelrosario,all I did was to reach out // what a great way in responding 
0,2326572235,Thu Jun 25 07:13:20 PDT 2009,NO_QUERY,Kalannah,"Worst.Hangover.Ever. Need healing potion ASAP. On second thought, sleep better. Still can't find my staff. "
0,2326572499,Thu Jun 25 07:13:21 PDT 2009,NO_QUERY,samandaluv,hoping my cousin doesn't stand me up today 
0,2326572629,Thu Jun 25 07:13:22 PDT 2009,NO_QUERY,AisFarrell,@tynanhooper I hear ya... unfortunately the boss has a file review 2mr with a client so I have to get the review sheets done on all files 
