0,2327671687,Thu Jun 25 08:38:30 PDT 2009,NO_QUERY,LittleMissmyZ,@madeofstone I love the Town Center but going to the Huntington Mall today since its on my way. Shucks the falafel 
0,2327672329,Thu Jun 25 08:38:33 PDT 2009,NO_QUERY,cassidycakeess,im hungry! and my dress is giving me a wedgie 
0,2327672431,Thu Jun 25 08:38:34 PDT 2009,NO_QUERY,laylakayleigh,"@SalClemente I read an article bout cattle &amp; the milking process,after that I just see disgusting images in my mind,so no ice cream 4 now "
0,2327672439,Thu Jun 25 08:38:34 PDT 2009,NO_QUERY,magxdog,Um. I absolutely NEED to go shopping tonight. Necessary. Would anyone like to take me? Since I don't have any way out to Pomona 
0,2327672996,Thu Jun 25 08:38:36 PDT 2009,NO_QUERY,DisneyBrat,Isn't night time cold medicine supposed to help you sleep? The one I took had me keep waking up all hours of the night.  tired &amp; still ...
0,2327673106,Thu Jun 25 08:38:37 PDT 2009,NO_QUERY,christendaphne,@banjbillions everyday is a long day!  nyt banj!
0,2327673308,Thu Jun 25 08:38:38 PDT 2009,NO_QUERY,redphx,"bia l??ng m¨¬nh ng¨¤y c¨¤ng j?m s¨²t, u?ng ch?a ?c 1 lon m¨¤ ?? ng?t ngay r?i  ch?c ph?i luy?n m?i ?c"
0,2327673422,Thu Jun 25 08:38:38 PDT 2009,NO_QUERY,gogogadgetrobyn,"Okay, I admit it: I miss how easy texting was on my blackberry. Not the keyboard, but how organized it was. "
0,2327673863,Thu Jun 25 08:38:40 PDT 2009,NO_QUERY,soniaohtingwen,ahhh i so hope my teacher calls tmr and tell me next week is an extended holiday!! though the hopes are dim 
0,2327674167,Thu Jun 25 08:38:42 PDT 2009,NO_QUERY,Melissaaaahhhhh,At the doctors ... My heart has been hurting so much lately 
0,2327674341,Thu Jun 25 08:38:42 PDT 2009,NO_QUERY,craziex3,tell me honestly...am i a freak? cuz everyone calls me it and i dnt like it 
0,2327674385,Thu Jun 25 08:38:43 PDT 2009,NO_QUERY,PizzaNovaGuy,Italian for today: FARFALLA ~ meaning &quot;Butterfly&quot; Here's Luca Carboni's Farfallina. Sorry can't find the video  http://tinyurl.com/njul36
0,2327674529,Thu Jun 25 08:38:43 PDT 2009,NO_QUERY,flamestone,Just spent about an hour eating an apple. Hate feeling ill 
0,2327675096,Thu Jun 25 08:38:46 PDT 2009,NO_QUERY,thedz,"@divestoclimb It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error "
0,2327686928,Thu Jun 25 08:39:40 PDT 2009,NO_QUERY,Dior_Whore,Having no such luck finding a new wallet. 
0,2327687079,Thu Jun 25 08:39:41 PDT 2009,NO_QUERY,sheldut,is missing her boyfriend so very much todaaaayy!!  http://plurk.com/p/13xe47
0,2327687104,Thu Jun 25 08:39:41 PDT 2009,NO_QUERY,imsoblazedrtnow,"uhhh stereo skylines coming to chicago tonight, im not going, and im extremely sad about it. "
0,2327687286,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,trillyMAYTEE,@laalicee24 thats what my dad said 
0,2327687380,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,maiblair,"Doin' the damn thing... That is, working again "
0,2327687385,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,xcrackwhore,@TuesdayBlues i miss ur adorable-ness and ur voice  paramoreeeeee
0,2327687620,Thu Jun 25 08:39:43 PDT 2009,NO_QUERY,sherylpope,"I'm so broke it's not even funny, thank goodness tomorrow is pay day. I'm having a terrible headache "
0,2327687873,Thu Jun 25 08:39:44 PDT 2009,NO_QUERY,bitesizehoney,Holy crap. End of the month paperwork is such a hassle 
0,2327687986,Thu Jun 25 08:39:45 PDT 2009,NO_QUERY,TiporTiff,is praying for Farrah Fawcett. Such a beautiful lady dealing with such an ugly disease. 
